TransactionID,CustomerID,Date,Product,Quantity,Price,Category
T00134,C1028,2025-12-11,Juice,2,40,Beverages
T00134,C1028,2025-12-11,Butter,1,55,Dairy
T00134,C1028,2025-12-11,Bread,2,30,Bakery
T00135,C1028,2025-09-22,Rice,2,70,Grocery
T00135,C1028,2025-09-22,Dal,1,90,Grocery
T00135,C1028,2025-09-22,Salt,1,20,Grocery
T00135,C1028,2025-09-22,Chips,1,20,Snacks
T00136,C1028,2025-06-20,Bread,1,30,Bakery
T00136,C1028,2025-06-20,Milk,2,25,Dairy
T00136,C1028,2025-06-20,Butter,2,55,Dairy
T00136,C1028,2025-06-20,Cake,2,120,Bakery
T00136,C1028,2025-06-20,Toothpaste,1,60,Personal Care
T00137,C1028,2025-06-16,Chocolate,1,50,Snacks
T00137,C1028,2025-06-16,Chips,1,20,Snacks
T00137,C1028,2025-06-16,Buns,3,20,Bakery
T00137,C1028,2025-06-16,Toothpaste,2,60,Personal Care
T00138,C1029,2025-11-04,Biscuits,3,25,Snacks
T00138,C1029,2025-11-04,Sugar,2,45,Grocery
T00138,C1029,2025-11-04,Coffee,1,180,Beverages
T00139,C1029,2025-12-20,Eggs,1,60,Poultry & Protein
T00139,C1029,2025-12-20,Bread,3,30,Bakery
T00139,C1029,2025-12-20,Paneer,3,110,Poultry & Protein
T00139,C1029,2025-12-20,Juice,2,40,Beverages
T00140,C1029,2025-07-09,Butter,3,55,Dairy
T00140,C1029,2025-07-09,Bread,3,30,Bakery
T00140,C1029,2025-07-09,Paneer,3,110,Poultry & Protein
T00141,C1029,2025-07-04,Butter,3,55,Dairy
T00141,C1029,2025-07-04,Juice,3,40,Beverages
T00141,C1029,2025-07-04,Bread,3,30,Bakery
T00142,C1029,2025-11-23,Sugar,1,45,Grocery
T00142,C1029,2025-11-23,Coffee,1,180,Beverages
T00142,C1029,2025-11-23,Milk,1,25,Dairy
T00142,C1029,2025-11-23,Tea,1,120,Beverages
T00143,C1029,2025-12-14,Chips,1,20,Snacks
T00143,C1029,2025-12-14,Juice,1,40,Beverages
T00143,C1029,2025-12-14,Chocolate,2,50,Snacks
T00144,C1029,2025-12-15,Sugar,2,45,Grocery
T00144,C1029,2025-12-15,Coffee,1,180,Beverages
T00144,C1029,2025-12-15,Bread,1,30,Bakery
T00144,C1029,2025-12-15,Soap,1,35,Personal Care
T00145,C1029,2025-12-15,Juice,3,40,Beverages
T00145,C1029,2025-12-15,Butter,3,55,Dairy
T00145,C1029,2025-12-15,Bread,1,30,Bakery
T00145,C1029,2025-12-15,Tea,2,120,Beverages
T00146,C1029,2025-11-04,Dal,1,90,Grocery
T00146,C1029,2025-11-04,Cooking Oil,3,140,Grocery
T00146,C1029,2025-11-04,Rice,2,70,Grocery
T00146,C1029,2025-11-04,Salt,2,20,Grocery
T00146,C1029,2025-11-04,Cake,2,120,Bakery
T00147,C1029,2025-12-14,Salt,3,20,Grocery
T00147,C1029,2025-12-14,Rice,2,70,Grocery
T00147,C1029,2025-12-14,Cooking Oil,1,140,Grocery
T00147,C1029,2025-12-14,Dal,2,90,Grocery
T00147,C1029,2025-12-14,Butter,1,55,Dairy
T00148,C1034,2025-06-22,Biscuits,1,25,Snacks
T00148,C1034,2025-06-22,Coffee,2,180,Beverages
T00148,C1034,2025-06-22,Sugar,1,45,Grocery
T00149,C1034,2025-06-07,Soap,2,35,Personal Care
T00149,C1034,2025-06-07,Toothpaste,1,60,Personal Care
T00150,C1034,2025-07-28,Milk,1,25,Dairy
T00150,C1034,2025-07-28,Butter,1,55,Dairy
T00150,C1034,2025-07-28,Bread,1,30,Bakery
T00151,C1034,2025-12-30,Juice,1,40,Beverages
T00151,C1034,2025-12-30,Chocolate,1,50,Snacks
T00151,C1034,2025-12-30,Chips,1,20,Snacks
T00151,C1034,2025-12-30,Milk,1,25,Dairy
T00151,C1034,2025-12-30,Curd,2,30,Dairy
T00152,C1039,2025-06-29,Cooking Oil,2,140,Grocery
T00152,C1039,2025-06-29,Rice,3,70,Grocery
T00152,C1039,2025-06-29,Salt,2,20,Grocery
T00153,C1039,2025-09-26,Bread,3,30,Bakery
T00153,C1039,2025-09-26,Milk,1,25,Dairy
T00153,C1039,2025-09-26,Cookies,1,45,Bakery
T00153,C1039,2025-09-26,Shampoo,2,130,Personal Care
T00154,C1039,2025-11-05,Butter,2,55,Dairy
T00154,C1039,2025-11-05,Eggs,1,60,Poultry & Protein
T00154,C1039,2025-11-05,Bread,1,30,Bakery
T00155,C1039,2025-10-18,Coffee,3,180,Beverages
T00155,C1039,2025-10-18,Sugar,2,45,Grocery
T00156,C1039,2025-09-04,Cooking Oil,3,140,Grocery
T00156,C1039,2025-09-04,Rice,3,70,Grocery
T00156,C1039,2025-09-04,Cookies,3,45,Bakery
T00157,C1039,2025-06-27,Bread,1,30,Bakery
T00157,C1039,2025-06-27,Juice,3,40,Beverages
T00157,C1039,2025-06-27,Butter,2,55,Dairy
T00157,C1039,2025-06-27,Coffee,3,180,Beverages
T00157,C1039,2025-06-27,Toothpaste,2,60,Personal Care
T00158,C1039,2025-07-17,Sugar,1,45,Grocery
T00158,C1039,2025-07-17,Biscuits,1,25,Snacks
T00159,C1039,2025-06-12,Sugar,2,45,Grocery
T00159,C1039,2025-06-12,Biscuits,1,25,Snacks
T00159,C1039,2025-06-12,Juice,1,40,Beverages
T00160,C1039,2025-12-10,Sugar,1,45,Grocery
T00160,C1039,2025-12-10,Tea,2,120,Beverages
T00160,C1039,2025-12-10,Biscuits,2,25,Snacks
T00160,C1039,2025-12-10,Cheese,3,90,Dairy
T00161,C1029,2025-07-18,Chocolate,2,50,Snacks
T00161,C1029,2025-07-18,Juice,2,40,Beverages
T00161,C1029,2025-07-18,Chips,1,20,Snacks
T00161,C1029,2025-07-18,Curd,2,30,Dairy
T00162,C1029,2025-08-15,Bread,2,30,Bakery
T00162,C1029,2025-08-15,Eggs,2,60,Poultry & Protein
T00162,C1029,2025-08-15,Paneer,3,110,Poultry & Protein
T00163,C1029,2025-07-13,Chocolate,3,50,Snacks
T00163,C1029,2025-07-13,Chips,1,20,Snacks
T00163,C1029,2025-07-13,Juice,1,40,Beverages
T00163,C1029,2025-07-13,Biscuits,3,25,Snacks
T00163,C1029,2025-07-13,Eggs,3,60,Poultry & Protein
T00164,C1029,2025-09-12,Bread,1,30,Bakery
T00164,C1029,2025-09-12,Butter,1,55,Dairy
T00164,C1029,2025-09-12,Eggs,1,60,Poultry & Protein
T00165,C1029,2025-09-02,Butter,1,55,Dairy
T00165,C1029,2025-09-02,Bread,2,30,Bakery
T00165,C1029,2025-09-02,Eggs,1,60,Poultry & Protein
T00165,C1029,2025-09-02,Tea,2,120,Beverages
T00166,C1029,2025-07-06,Coffee,1,180,Beverages
T00166,C1029,2025-07-06,Sugar,1,45,Grocery
T00166,C1029,2025-07-06,Milk,3,25,Dairy
T00167,C1029,2025-07-18,Juice,1,40,Beverages
T00167,C1029,2025-07-18,Chips,2,20,Snacks
T00167,C1029,2025-07-18,Chocolate,1,50,Snacks
T00168,C1045,2025-07-02,Biscuits,3,25,Snacks
T00168,C1045,2025-07-02,Coffee,1,180,Beverages
T00168,C1045,2025-07-02,Curd,3,30,Dairy
T00169,C1045,2025-11-29,Bread,1,30,Bakery
T00169,C1045,2025-11-29,Milk,1,25,Dairy
T00169,C1045,2025-11-29,Butter,1,55,Dairy
T00169,C1045,2025-11-29,Salt,1,20,Grocery
T00170,C1045,2025-07-31,Chocolate,1,50,Snacks
T00170,C1045,2025-07-31,Juice,2,40,Beverages
T00170,C1045,2025-07-31,Sugar,1,45,Grocery
T00171,C1045,2025-08-19,Toothpaste,1,60,Personal Care
T00171,C1045,2025-08-19,Soap,3,35,Personal Care
T00171,C1045,2025-08-19,Shampoo,1,130,Personal Care
T00171,C1045,2025-08-19,Curd,2,30,Dairy
T00171,C1045,2025-08-19,Bread,2,30,Bakery
T00172,C1044,2025-07-03,Milk,2,25,Dairy
T00172,C1044,2025-07-03,Coffee,1,180,Beverages
T00172,C1044,2025-07-03,Sugar,1,45,Grocery
T00173,C1044,2025-07-13,Sugar,1,45,Grocery
T00173,C1044,2025-07-13,Coffee,1,180,Beverages
T00173,C1044,2025-07-13,Biscuits,3,25,Snacks
T00173,C1044,2025-07-13,Curd,2,30,Dairy
T00173,C1044,2025-07-13,Paneer,1,110,Poultry & Protein
T00174,C1044,2025-11-08,Dal,3,90,Grocery
T00174,C1044,2025-11-08,Cooking Oil,2,140,Grocery
T00174,C1044,2025-11-08,Buns,3,20,Bakery
T00174,C1044,2025-11-08,Bread,2,30,Bakery
T00175,C1044,2025-10-23,Milk,1,25,Dairy
T00175,C1044,2025-10-23,Eggs,2,60,Poultry & Protein
T00175,C1044,2025-10-23,Toothpaste,2,60,Personal Care
T00176,C1044,2025-11-06,Butter,3,55,Dairy
T00176,C1044,2025-11-06,Eggs,2,60,Poultry & Protein
T00176,C1044,2025-11-06,Bread,1,30,Bakery
T00176,C1044,2025-11-06,Milk,2,25,Dairy
T00177,C1044,2025-11-24,Eggs,1,60,Poultry & Protein
T00177,C1044,2025-11-24,Bread,2,30,Bakery
T00177,C1044,2025-11-24,Butter,1,55,Dairy
T00177,C1044,2025-11-24,Cake,1,120,Bakery
T00178,C1021,2025-09-11,Sugar,2,45,Grocery
T00178,C1021,2025-09-11,Coffee,1,180,Beverages
T00178,C1021,2025-09-11,Biscuits,1,25,Snacks
T00179,C1021,2025-09-24,Tea,2,120,Beverages
T00179,C1021,2025-09-24,Biscuits,1,25,Snacks
T00179,C1021,2025-09-24,Sugar,1,45,Grocery
T00179,C1021,2025-09-24,Soap,1,35,Personal Care
T00180,C1021,2025-12-02,Bread,2,30,Bakery
T00180,C1021,2025-12-02,Eggs,1,60,Poultry & Protein
T00180,C1021,2025-12-02,Butter,1,55,Dairy
T00180,C1021,2025-12-02,Paneer,2,110,Poultry & Protein
T00181,C1021,2025-10-08,Chips,1,20,Snacks
T00181,C1021,2025-10-08,Chocolate,2,50,Snacks
T00181,C1021,2025-10-08,Juice,2,40,Beverages
T00182,C1021,2025-11-15,Juice,1,40,Beverages
T00182,C1021,2025-11-15,Chips,3,20,Snacks
T00182,C1021,2025-11-15,Chocolate,1,50,Snacks
T00182,C1021,2025-11-15,Bread,2,30,Bakery
T00183,C1021,2025-06-12,Toothpaste,1,60,Personal Care
T00183,C1021,2025-06-12,Shampoo,1,130,Personal Care
T00183,C1021,2025-06-12,Sugar,2,45,Grocery
T00184,C1021,2025-10-08,Juice,2,40,Beverages
T00184,C1021,2025-10-08,Chips,1,20,Snacks
T00184,C1021,2025-10-08,Chocolate,1,50,Snacks
T00185,C1021,2025-09-02,Sugar,1,45,Grocery
T00185,C1021,2025-09-02,Biscuits,1,25,Snacks
T00185,C1021,2025-09-02,Coffee,3,180,Beverages
T00186,C1021,2025-08-25,Chips,2,20,Snacks
T00186,C1021,2025-08-25,Juice,2,40,Beverages
T00186,C1021,2025-08-25,Chocolate,3,50,Snacks
T00186,C1021,2025-08-25,Buns,1,20,Bakery
T00186,C1021,2025-08-25,Coffee,2,180,Beverages
T00187,C1021,2025-08-26,Sugar,1,45,Grocery
T00187,C1021,2025-08-26,Coffee,1,180,Beverages
T00187,C1021,2025-08-26,Milk,3,25,Dairy
T00188,C1008,2025-08-18,Butter,2,55,Dairy
T00188,C1008,2025-08-18,Eggs,3,60,Poultry & Protein
T00188,C1008,2025-08-18,Milk,3,25,Dairy
T00188,C1008,2025-08-18,Bread,2,30,Bakery
T00188,C1008,2025-08-18,Chocolate,2,50,Snacks
T00188,C1008,2025-08-18,Buns,1,20,Bakery
T00189,C1008,2025-12-28,Biscuits,1,25,Snacks
T00189,C1008,2025-12-28,Tea,2,120,Beverages
T00190,C1008,2025-08-20,Soap,3,35,Personal Care
T00190,C1008,2025-08-20,Shampoo,3,130,Personal Care
T00190,C1008,2025-08-20,Toothpaste,1,60,Personal Care
T00190,C1008,2025-08-20,Chocolate,3,50,Snacks
T00191,C1008,2025-10-11,Biscuits,2,25,Snacks
T00191,C1008,2025-10-11,Sugar,2,45,Grocery
T00191,C1008,2025-10-11,Tea,1,120,Beverages
T00191,C1008,2025-10-11,Buns,2,20,Bakery
T00192,C1008,2025-11-21,Dal,1,90,Grocery
T00192,C1008,2025-11-21,Rice,1,70,Grocery
T00192,C1008,2025-11-21,Salt,3,20,Grocery
T00192,C1008,2025-11-21,Cooking Oil,1,140,Grocery
T00193,C1008,2025-11-24,Chocolate,2,50,Snacks
T00193,C1008,2025-11-24,Juice,3,40,Beverages
T00193,C1008,2025-11-24,Chips,2,20,Snacks
T00193,C1008,2025-11-24,Cheese,2,90,Dairy
T00194,C1026,2025-08-14,Milk,1,25,Dairy
T00194,C1026,2025-08-14,Bread,1,30,Bakery
T00194,C1026,2025-08-14,Butter,2,55,Dairy
T00194,C1026,2025-08-14,Chocolate,1,50,Snacks
T00195,C1026,2025-11-26,Rice,1,70,Grocery
T00195,C1026,2025-11-26,Cooking Oil,3,140,Grocery
T00195,C1026,2025-11-26,Salt,2,20,Grocery
T00196,C1026,2025-07-28,Tea,1,120,Beverages
T00196,C1026,2025-07-28,Sugar,3,45,Grocery
T00196,C1026,2025-07-28,Chocolate,1,50,Snacks
T00197,C1026,2025-06-02,Coffee,1,180,Beverages
T00197,C1026,2025-06-02,Sugar,1,45,Grocery
T00197,C1026,2025-06-02,Milk,1,25,Dairy
T00198,C1026,2025-06-16,Butter,1,55,Dairy
T00198,C1026,2025-06-16,Milk,2,25,Dairy
T00198,C1026,2025-06-16,Bread,2,30,Bakery
T00198,C1026,2025-06-16,Buns,1,20,Bakery
T00199,C1026,2025-12-09,Rice,1,70,Grocery
T00199,C1026,2025-12-09,Dal,1,90,Grocery
T00199,C1026,2025-12-09,Cheese,2,90,Dairy
T00199,C1026,2025-12-09,Soap,3,35,Personal Care
T00200,C1026,2025-10-18,Milk,1,25,Dairy
T00200,C1026,2025-10-18,Coffee,1,180,Beverages
T00200,C1026,2025-10-18,Sugar,1,45,Grocery
T00201,C1030,2025-12-01,Sugar,3,45,Grocery
T00201,C1030,2025-12-01,Biscuits,1,25,Snacks
T00201,C1030,2025-12-01,Shampoo,1,130,Personal Care
T00202,C1030,2025-11-04,Toothpaste,1,60,Personal Care
T00202,C1030,2025-11-04,Soap,1,35,Personal Care
T00202,C1030,2025-11-04,Shampoo,2,130,Personal Care
T00202,C1030,2025-11-04,Cheese,1,90,Dairy
T00203,C1030,2025-06-02,Dal,3,90,Grocery
T00203,C1030,2025-06-02,Salt,2,20,Grocery
T00203,C1030,2025-06-02,Cooking Oil,1,140,Grocery
T00203,C1030,2025-06-02,Rice,1,70,Grocery
T00203,C1030,2025-06-02,Shampoo,3,130,Personal Care
T00204,C1030,2025-11-25,Biscuits,1,25,Snacks
T00204,C1030,2025-11-25,Tea,2,120,Beverages
T00204,C1030,2025-11-25,Paneer,3,110,Poultry & Protein
T00205,C1030,2025-10-07,Cooking Oil,1,140,Grocery
T00205,C1030,2025-10-07,Dal,2,90,Grocery
T00205,C1030,2025-10-07,Cookies,1,45,Bakery
T00206,C1030,2025-12-09,Butter,3,55,Dairy
T00206,C1030,2025-12-09,Juice,2,40,Beverages
T00206,C1030,2025-12-09,Bread,1,30,Bakery
T00207,C1030,2025-10-13,Chips,2,20,Snacks
T00207,C1030,2025-10-13,Juice,2,40,Beverages
T00207,C1030,2025-10-13,Chocolate,1,50,Snacks
T00207,C1030,2025-10-13,Salt,1,20,Grocery
T00207,C1030,2025-10-13,Cake,1,120,Bakery
T00208,C1034,2025-11-22,Tea,2,120,Beverages
T00208,C1034,2025-11-22,Sugar,2,45,Grocery
T00208,C1034,2025-11-22,Biscuits,2,25,Snacks
T00208,C1034,2025-11-22,Bread,2,30,Bakery
T00209,C1034,2025-10-22,Juice,3,40,Beverages
T00209,C1034,2025-10-22,Chips,1,20,Snacks
T00209,C1034,2025-10-22,Chocolate,2,50,Snacks
T00209,C1034,2025-10-22,Milk,1,25,Dairy
T00210,C1034,2025-09-17,Butter,2,55,Dairy
T00210,C1034,2025-09-17,Bread,1,30,Bakery
T00211,C1019,2025-12-14,Biscuits,1,25,Snacks
T00211,C1019,2025-12-14,Sugar,3,45,Grocery
T00211,C1019,2025-12-14,Coffee,3,180,Beverages
T00211,C1019,2025-12-14,Juice,2,40,Beverages
T00212,C1019,2025-11-15,Bread,1,30,Bakery
T00212,C1019,2025-11-15,Eggs,1,60,Poultry & Protein
T00212,C1019,2025-11-15,Cookies,1,45,Bakery
T00213,C1019,2025-11-20,Sugar,2,45,Grocery
T00213,C1019,2025-11-20,Coffee,1,180,Beverages
T00213,C1019,2025-11-20,Milk,1,25,Dairy
T00214,C1019,2025-08-10,Tea,1,120,Beverages
T00214,C1019,2025-08-10,Sugar,1,45,Grocery
T00214,C1019,2025-08-10,Milk,1,25,Dairy
T00214,C1019,2025-08-10,Cookies,2,45,Bakery
T00215,C1003,2025-11-20,Milk,2,25,Dairy
T00215,C1003,2025-11-20,Bread,1,30,Bakery
T00215,C1003,2025-11-20,Butter,1,55,Dairy
T00216,C1003,2025-07-06,Milk,1,25,Dairy
T00216,C1003,2025-07-06,Coffee,1,180,Beverages
T00216,C1003,2025-07-06,Sugar,3,45,Grocery
T00217,C1003,2025-10-12,Sugar,3,45,Grocery
T00217,C1003,2025-10-12,Biscuits,3,25,Snacks
T00217,C1003,2025-10-12,Tea,2,120,Beverages
T00217,C1003,2025-10-12,Buns,2,20,Bakery
T00217,C1003,2025-10-12,Shampoo,2,130,Personal Care
T00218,C1003,2025-08-28,Toothpaste,1,60,Personal Care
T00218,C1003,2025-08-28,Soap,2,35,Personal Care
T00218,C1003,2025-08-28,Shampoo,1,130,Personal Care
T00219,C1003,2025-09-30,Sugar,2,45,Grocery
T00219,C1003,2025-09-30,Tea,2,120,Beverages
T00219,C1003,2025-09-30,Biscuits,2,25,Snacks
T00220,C1003,2025-10-21,Coffee,1,180,Beverages
T00220,C1003,2025-10-21,Milk,3,25,Dairy
T00220,C1003,2025-10-21,Sugar,1,45,Grocery
T00221,C1003,2025-09-24,Butter,1,55,Dairy
T00221,C1003,2025-09-24,Bread,2,30,Bakery
T00222,C1044,2025-06-11,Butter,1,55,Dairy
T00222,C1044,2025-06-11,Milk,1,25,Dairy
T00222,C1044,2025-06-11,Bread,1,30,Bakery
T00223,C1044,2025-07-25,Biscuits,3,25,Snacks
T00223,C1044,2025-07-25,Sugar,2,45,Grocery
T00224,C1044,2025-11-28,Tea,2,120,Beverages
T00224,C1044,2025-11-28,Sugar,3,45,Grocery
T00224,C1044,2025-11-28,Biscuits,1,25,Snacks
T00224,C1044,2025-11-28,Chips,1,20,Snacks
T00225,C1044,2025-09-01,Coffee,1,180,Beverages
T00225,C1044,2025-09-01,Milk,1,25,Dairy
T00225,C1044,2025-09-01,Sugar,2,45,Grocery
T00225,C1044,2025-09-01,Cake,1,120,Bakery
T00226,C1044,2025-10-23,Tea,1,120,Beverages
T00226,C1044,2025-10-23,Sugar,1,45,Grocery
T00226,C1044,2025-10-23,Biscuits,1,25,Snacks
T00226,C1044,2025-10-23,Bread,2,30,Bakery
T00227,C1044,2025-12-31,Biscuits,3,25,Snacks
T00227,C1044,2025-12-31,Sugar,2,45,Grocery
T00227,C1044,2025-12-31,Tea,2,120,Beverages
T00227,C1044,2025-12-31,Toothpaste,1,60,Personal Care
T00228,C1044,2025-12-05,Bread,2,30,Bakery
T00228,C1044,2025-12-05,Eggs,1,60,Poultry & Protein
T00228,C1044,2025-12-05,Butter,1,55,Dairy
T00228,C1044,2025-12-05,Toothpaste,3,60,Personal Care
T00229,C1044,2025-06-13,Bread,1,30,Bakery
T00229,C1044,2025-06-13,Butter,1,55,Dairy
T00229,C1044,2025-06-13,Milk,2,25,Dairy
T00229,C1044,2025-06-13,Eggs,2,60,Poultry & Protein
T00230,C1044,2025-06-16,Juice,2,40,Beverages
T00230,C1044,2025-06-16,Butter,2,55,Dairy
T00230,C1044,2025-06-16,Bread,2,30,Bakery
T00231,C1044,2025-06-04,Butter,1,55,Dairy
T00231,C1044,2025-06-04,Milk,1,25,Dairy
T00231,C1044,2025-06-04,Bread,2,30,Bakery
T00232,C1010,2025-11-06,Coffee,1,180,Beverages
T00232,C1010,2025-11-06,Sugar,2,45,Grocery
T00232,C1010,2025-11-06,Milk,2,25,Dairy
T00233,C1010,2025-08-02,Biscuits,2,25,Snacks
T00233,C1010,2025-08-02,Tea,2,120,Beverages
T00233,C1010,2025-08-02,Sugar,2,45,Grocery
T00234,C1010,2025-10-20,Juice,1,40,Beverages
T00234,C1010,2025-10-20,Chips,2,20,Snacks
T00235,C1010,2025-09-20,Butter,1,55,Dairy
T00235,C1010,2025-09-20,Bread,3,30,Bakery
T00236,C1037,2025-06-12,Butter,1,55,Dairy
T00236,C1037,2025-06-12,Milk,2,25,Dairy
T00236,C1037,2025-06-12,Bread,1,30,Bakery
T00237,C1037,2025-12-10,Soap,2,35,Personal Care
T00237,C1037,2025-12-10,Shampoo,3,130,Personal Care
T00237,C1037,2025-12-10,Cookies,2,45,Bakery
T00238,C1037,2025-09-07,Sugar,1,45,Grocery
T00238,C1037,2025-09-07,Biscuits,2,25,Snacks
T00239,C1037,2025-07-30,Butter,3,55,Dairy
T00239,C1037,2025-07-30,Bread,1,30,Bakery
T00239,C1037,2025-07-30,Milk,2,25,Dairy
T00240,C1037,2025-07-29,Eggs,2,60,Poultry & Protein
T00240,C1037,2025-07-29,Bread,1,30,Bakery
T00240,C1037,2025-07-29,Butter,1,55,Dairy
T00241,C1037,2025-11-30,Bread,1,30,Bakery
T00241,C1037,2025-11-30,Milk,3,25,Dairy
T00241,C1037,2025-11-30,Toothpaste,2,60,Personal Care
T00242,C1021,2025-06-24,Eggs,1,60,Poultry & Protein
T00242,C1021,2025-06-24,Bread,1,30,Bakery
T00242,C1021,2025-06-24,Butter,1,55,Dairy
T00243,C1021,2025-09-23,Milk,1,25,Dairy
T00243,C1021,2025-09-23,Sugar,2,45,Grocery
T00243,C1021,2025-09-23,Coffee,2,180,Beverages
T00244,C1021,2025-12-18,Bread,3,30,Bakery
T00244,C1021,2025-12-18,Eggs,2,60,Poultry & Protein
T00244,C1021,2025-12-18,Butter,1,55,Dairy
T00244,C1021,2025-12-18,Curd,2,30,Dairy
T00245,C1021,2025-07-14,Shampoo,1,130,Personal Care
T00245,C1021,2025-07-14,Soap,1,35,Personal Care
T00245,C1021,2025-07-14,Toothpaste,1,60,Personal Care
T00245,C1021,2025-07-14,Chocolate,2,50,Snacks
T00246,C1021,2025-08-10,Soap,3,35,Personal Care
T00246,C1021,2025-08-10,Shampoo,3,130,Personal Care
T00246,C1021,2025-08-10,Toothpaste,2,60,Personal Care
T00246,C1021,2025-08-10,Cookies,2,45,Bakery
T00247,C1021,2025-11-05,Tea,2,120,Beverages
T00247,C1021,2025-11-05,Biscuits,1,25,Snacks
T00247,C1021,2025-11-05,Sugar,2,45,Grocery
T00248,C1025,2025-08-25,Soap,1,35,Personal Care
T00248,C1025,2025-08-25,Toothpaste,2,60,Personal Care
T00248,C1025,2025-08-25,Shampoo,1,130,Personal Care
T00248,C1025,2025-08-25,Coffee,1,180,Beverages
T00249,C1025,2025-12-06,Chocolate,1,50,Snacks
T00249,C1025,2025-12-06,Juice,2,40,Beverages
T00249,C1025,2025-12-06,Chips,1,20,Snacks
T00249,C1025,2025-12-06,Tea,2,120,Beverages
T00250,C1025,2025-07-17,Sugar,2,45,Grocery
T00250,C1025,2025-07-17,Coffee,1,180,Beverages
T00251,C1025,2025-12-30,Butter,1,55,Dairy
T00251,C1025,2025-12-30,Bread,3,30,Bakery
T00251,C1025,2025-12-30,Milk,1,25,Dairy
T00251,C1025,2025-12-30,Cookies,3,45,Bakery
T00252,C1025,2025-09-17,Soap,2,35,Personal Care
T00252,C1025,2025-09-17,Toothpaste,3,60,Personal Care
T00252,C1025,2025-09-17,Sugar,2,45,Grocery
T00252,C1025,2025-09-17,Juice,2,40,Beverages
T00253,C1025,2025-12-20,Bread,3,30,Bakery
T00253,C1025,2025-12-20,Butter,2,55,Dairy
T00253,C1025,2025-12-20,Buns,1,20,Bakery
T00254,C1037,2025-11-13,Soap,1,35,Personal Care
T00254,C1037,2025-11-13,Shampoo,1,130,Personal Care
T00254,C1037,2025-11-13,Toothpaste,2,60,Personal Care
T00255,C1037,2025-12-09,Coffee,3,180,Beverages
T00255,C1037,2025-12-09,Sugar,2,45,Grocery
T00255,C1037,2025-12-09,Milk,1,25,Dairy
T00255,C1037,2025-12-09,Shampoo,1,130,Personal Care
T00256,C1037,2025-06-07,Chocolate,1,50,Snacks
T00256,C1037,2025-06-07,Juice,3,40,Beverages
T00257,C1037,2025-08-29,Salt,1,20,Grocery
T00257,C1037,2025-08-29,Rice,2,70,Grocery
T00257,C1037,2025-08-29,Dal,3,90,Grocery
T00257,C1037,2025-08-29,Chocolate,3,50,Snacks
T00258,C1037,2025-08-21,Milk,1,25,Dairy
T00258,C1037,2025-08-21,Butter,3,55,Dairy
T00258,C1037,2025-08-21,Bread,1,30,Bakery
T00258,C1037,2025-08-21,Toothpaste,3,60,Personal Care
T00259,C1037,2025-08-02,Sugar,1,45,Grocery
T00259,C1037,2025-08-02,Milk,2,25,Dairy
T00259,C1037,2025-08-02,Coffee,3,180,Beverages
T00259,C1037,2025-08-02,Biscuits,1,25,Snacks
T00259,C1037,2025-08-02,Chips,1,20,Snacks
T00260,C1037,2025-11-16,Shampoo,1,130,Personal Care
T00260,C1037,2025-11-16,Toothpaste,3,60,Personal Care
T00260,C1037,2025-11-16,Soap,1,35,Personal Care
T00260,C1037,2025-11-16,Biscuits,1,25,Snacks
T00260,C1037,2025-11-16,Juice,1,40,Beverages
T00261,C1037,2025-12-10,Butter,1,55,Dairy
T00261,C1037,2025-12-10,Milk,2,25,Dairy
T00261,C1037,2025-12-10,Coffee,1,180,Beverages
T00262,C1037,2025-08-07,Juice,1,40,Beverages
T00262,C1037,2025-08-07,Chocolate,2,50,Snacks
T00262,C1037,2025-08-07,Chips,2,20,Snacks
T00262,C1037,2025-08-07,Cheese,1,90,Dairy
T00262,C1037,2025-08-07,Tea,3,120,Beverages
T00263,C1020,2025-06-22,Coffee,1,180,Beverages
T00263,C1020,2025-06-22,Sugar,1,45,Grocery
T00263,C1020,2025-06-22,Biscuits,3,25,Snacks
T00264,C1020,2025-07-07,Coffee,2,180,Beverages
T00264,C1020,2025-07-07,Milk,3,25,Dairy
T00264,C1020,2025-07-07,Sugar,2,45,Grocery
T00264,C1020,2025-07-07,Buns,3,20,Bakery
T00265,C1020,2025-11-13,Biscuits,1,25,Snacks
T00265,C1020,2025-11-13,Sugar,2,45,Grocery
T00265,C1020,2025-11-13,Coffee,2,180,Beverages
T00266,C1020,2025-08-31,Bread,2,30,Bakery
T00266,C1020,2025-08-31,Milk,3,25,Dairy
T00266,C1020,2025-08-31,Eggs,2,60,Poultry & Protein
T00266,C1020,2025-08-31,Butter,2,55,Dairy
T00266,C1020,2025-08-31,Chocolate,1,50,Snacks
T00267,C1020,2025-10-23,Butter,2,55,Dairy
T00267,C1020,2025-10-23,Milk,1,25,Dairy
T00267,C1020,2025-10-23,Bread,1,30,Bakery
T00268,C1020,2025-10-23,Juice,1,40,Beverages
T00268,C1020,2025-10-23,Chips,2,20,Snacks
T00268,C1020,2025-10-23,Sugar,1,45,Grocery
T00269,C1020,2025-12-12,Chocolate,2,50,Snacks
T00269,C1020,2025-12-12,Chips,1,20,Snacks
T00269,C1020,2025-12-12,Juice,1,40,Beverages
T00269,C1020,2025-12-12,Butter,1,55,Dairy
T00270,C1029,2025-07-24,Juice,1,40,Beverages
T00270,C1029,2025-07-24,Butter,1,55,Dairy
T00270,C1029,2025-07-24,Bread,2,30,Bakery
